Frequency,Channel A,"BandPass(A,20e6,40e6)"
(MHz),(dBu),(dBu)

59.97657776,-96.64912000,NaN
59.98134613,-96.61580000,NaN
59.98611450,-96.58247000,NaN
59.99088287,-96.51762000,NaN
59.99565125,-96.43882000,NaN
60.00041962,-96.64574000,NaN
60.00518799,-96.69527000,NaN
60.00995636,-96.71671000,NaN
60.01472473,-96.51406000,NaN
60.01949310,-96.59001000,NaN
60.02426147,-96.66185000,NaN
60.02902985,-96.65524000,NaN
60.03379822,-96.67204000,NaN
60.03856659,-96.53402000,NaN
60.04333496,-96.55651000,NaN
60.04810333,-96.62462000,NaN
60.05287170,-96.46844000,NaN
60.05764008,-96.44226000,NaN
60.06240845,-96.63330000,NaN
60.06717682,-96.49525000,NaN
60.07194519,-96.54259000,NaN
60.07671356,-96.63979000,NaN
60.08148193,-96.66857000,NaN
60.08625031,-96.64902000,NaN
60.09101868,-96.60635000,NaN
60.09578705,-96.63651000,NaN
60.10055542,-97.03756000,NaN
60.10532379,-96.82085000,NaN
60.11009216,-96.73676000,NaN
60.11486053,-96.61830000,NaN
60.11962891,-96.72746000,NaN
60.12439728,-96.82890000,NaN
60.12916565,-96.57487000,NaN
60.13393402,-96.50113000,NaN
60.13870239,-96.70885000,NaN
60.14347076,-96.73211000,NaN
60.14823914,-96.58932000,NaN
60.15300751,-96.52305000,NaN
60.15777588,-96.57059000,NaN
60.16254425,-96.40871000,NaN
60.16731262,-96.58042000,NaN
60.17208099,-96.43191000,NaN
60.17684937,-96.46633000,NaN
60.18161774,-96.61286000,NaN
60.18638611,-96.60789000,NaN
60.19115448,-96.46085000,NaN
60.19592285,-96.56665000,NaN
60.20069122,-96.85050000,NaN
60.20545959,-96.85900000,NaN
60.21022797,-96.67307000,NaN
60.21499634,-96.67391000,NaN
60.21976471,-96.56331000,NaN
60.22453308,-96.55339000,NaN
60.22930145,-96.69701000,NaN
60.23406982,-96.53565000,NaN
60.23883820,-96.45811000,NaN
60.24360657,-96.52247000,NaN
60.24837494,-96.59512000,NaN
60.25314331,-96.74166000,NaN
60.25791168,-96.57383000,NaN
60.26268005,-96.48726000,NaN
60.26744843,-96.81329000,NaN
60.27221680,-96.63815000,NaN
60.27698517,-96.65000000,NaN
60.28175354,-96.87373000,NaN
60.28652191,-96.90320000,NaN
60.29129028,-96.77644000,NaN
60.29605865,-96.67429000,NaN
60.30082703,-96.56553000,NaN
60.30559540,-96.62451000,NaN
60.31036377,-96.71804000,NaN
60.31513214,-96.37244000,NaN
60.31990051,-96.41641000,NaN
60.32466888,-96.79101000,NaN
60.32943726,-96.84490000,NaN
60.33420563,-96.77585000,NaN
60.33897400,-96.56673000,NaN
60.34374237,-96.85886000,NaN
60.34851074,-96.85751000,NaN
60.35327911,-96.78321000,NaN
60.35804749,-96.73575000,NaN
60.36281586,-96.39573000,NaN
60.36758423,-96.37376000,NaN
60.37235260,-96.51781000,NaN
60.37712097,-96.62096000,NaN
60.38188934,-96.72899000,NaN
60.38665771,-96.75526000,NaN
60.39142609,-96.63470000,NaN
60.39619446,-96.64342000,NaN
60.40096283,-96.66045000,NaN
60.40573120,-96.58438000,NaN
60.41049957,-96.76331000,NaN
60.41526794,-96.70013000,NaN
60.42003632,-96.49297000,NaN
60.42480469,-96.40116000,NaN
60.42957306,-96.50465000,NaN
60.43434143,-96.65055000,NaN
60.43910980,-96.77257000,NaN
60.44387817,-96.67443000,NaN
60.44864655,-96.84429000,NaN
60.45341492,-96.75658000,NaN
60.45818329,-96.58550000,NaN
60.46295166,-96.75113000,NaN
60.46772003,-96.53647000,NaN
60.47248840,-96.57621000,NaN
60.47725677,-96.71529000,NaN
60.48202515,-96.79154000,NaN
60.48679352,-96.89757000,NaN
60.49156189,-96.70364000,NaN
60.49633026,-96.72260000,NaN
60.50109863,-96.79644000,NaN
60.50586700,-96.93324000,NaN
60.51063538,-96.64227000,NaN
60.51540375,-96.54845000,NaN
60.52017212,-96.73608000,NaN
60.52494049,-96.91808000,NaN
60.52970886,-97.01527000,NaN
60.53447723,-97.12006000,NaN
60.53924561,-96.95242000,NaN
60.54401398,-96.83038000,NaN
60.54878235,-96.73610000,NaN
60.55355072,-96.87421000,NaN
60.55831909,-96.69949000,NaN
60.56308746,-96.85262000,NaN
60.56785583,-96.81267000,NaN
60.57262421,-96.63094000,NaN
60.57739258,-96.59372000,NaN
60.58216095,-96.72597000,NaN
60.58692932,-96.73867000,NaN
60.59169769,-96.64304000,NaN
60.59646606,-96.68014000,NaN
60.60123444,-96.74456000,NaN
60.60600281,-96.62698000,NaN
60.61077118,-96.75164000,NaN
60.61553955,-96.93608000,NaN
60.62030792,-96.76745000,NaN
60.62507629,-96.77763000,NaN
60.62984467,-96.84971000,NaN
60.63461304,-96.64116000,NaN
60.63938141,-96.62600000,NaN
60.64414978,-96.64896000,NaN
60.64891815,-96.69960000,NaN
60.65368652,-96.63755000,NaN
60.65845490,-96.68218000,NaN
60.66322327,-96.85577000,NaN
60.66799164,-96.91392000,NaN
60.67276001,-96.76540000,NaN
60.67752838,-96.77654000,NaN
60.68229675,-96.76920000,NaN
60.68706512,-96.70029000,NaN
60.69183350,-96.57968000,NaN
60.69660187,-96.70560000,NaN
60.70137024,-96.79775000,NaN
60.70613861,-96.83967000,NaN
60.71090698,-96.90611000,NaN
60.71567535,-96.79503000,NaN
60.72044373,-96.96218000,NaN
60.72521210,-96.84235000,NaN
60.72998047,-96.51492000,NaN
60.73474884,-96.66644000,NaN
60.73951721,-96.85468000,NaN
60.74428558,-96.78317000,NaN
60.74905396,-96.76471000,NaN
60.75382233,-96.84743000,NaN
60.75859070,-96.90202000,NaN
60.76335907,-96.63279000,NaN
60.76812744,-96.62219000,NaN
60.77289581,-96.85063000,NaN
60.77766418,-97.07381000,NaN
60.78243256,-96.82632000,NaN
60.78720093,-96.71752000,NaN
60.79196930,-96.79626000,NaN
60.79673767,-96.95992000,NaN
60.80150604,-96.48409000,NaN
60.80627441,-96.63516000,NaN
60.81104279,-96.78762000,NaN
60.81581116,-96.73608000,NaN
60.82057953,-96.80790000,NaN
60.82534790,-96.64133000,NaN
60.83011627,-96.86604000,NaN
60.83488464,-96.88734000,NaN
60.83965302,-96.74309000,NaN
60.84442139,-96.87782000,NaN
60.84918976,-96.79704000,NaN
60.85395813,-96.78997000,NaN
60.85872650,-96.99076000,NaN
60.86349487,-96.53778000,NaN
60.86826324,-96.46780000,NaN
60.87303162,-96.80149000,NaN
60.87779999,-96.63888000,NaN
60.88256836,-96.71964000,NaN
60.88733673,-96.84622000,NaN
60.89210510,-96.77852000,NaN
60.89687347,-96.90463000,NaN
60.90164185,-96.91326000,NaN
60.90641022,-97.02678000,NaN
60.91117859,-96.89656000,NaN
60.91594696,-96.80363000,NaN
60.92071533,-96.66230000,NaN
60.92548370,-96.69881000,NaN
60.93025208,-96.89370000,NaN
60.93502045,-96.87132000,NaN
60.93978882,-97.03931000,NaN
60.94455719,-97.01865000,NaN
60.94932556,-96.92056000,NaN
60.95409393,-96.91856000,NaN
60.95886230,-96.85043000,NaN
60.96363068,-96.88224000,NaN
60.96839905,-96.78890000,NaN
60.97316742,-97.11259000,NaN
60.97793579,-96.91277000,NaN
60.98270416,-97.01278000,NaN
60.98747253,-96.96497000,NaN
60.99224091,-96.76711000,NaN
60.99700928,-96.86687000,NaN
61.00177765,-96.86507000,NaN
61.00654602,-96.73575000,NaN
61.01131439,-96.81409000,NaN
61.01608276,-97.09319000,NaN
61.02085114,-96.94158000,NaN
61.02561951,-96.97453000,NaN
61.03038788,-96.75047000,NaN
61.03515625,-96.82759000,NaN
61.03992462,-96.74946000,NaN
61.04469299,-96.81039000,NaN
61.04946136,-97.00076000,NaN
61.05422974,-97.12706000,NaN
61.05899811,-96.97095000,NaN
61.06376648,-96.86130000,NaN
61.06853485,-96.84618000,NaN
61.07330322,-96.91695000,NaN
61.07807159,-96.90018000,NaN
61.08283997,-96.88519000,NaN
61.08760834,-97.09503000,NaN
61.09237671,-96.88554000,NaN
61.09714508,-96.85597000,NaN
61.10191345,-96.81728000,NaN
61.10668182,-96.83078000,NaN
61.11145020,-96.71551000,NaN
61.11621857,-96.90734000,NaN
61.12098694,-96.98260000,NaN
61.12575531,-96.70820000,NaN
61.13052368,-96.61276000,NaN
61.13529205,-96.87665000,NaN
61.14006042,-97.02882000,NaN
61.14482880,-96.66891000,NaN
61.14959717,-96.80963000,NaN
61.15436554,-96.87873000,NaN
61.15913391,-96.94711000,NaN
61.16390228,-96.98350000,NaN
61.16867065,-96.70364000,NaN
61.17343903,-96.43456000,NaN
61.17820740,-96.45704000,NaN
61.18297577,-96.67751000,NaN
61.18774414,-96.72015000,NaN
61.19251251,-97.00375000,NaN
61.19728088,-96.88421000,NaN
61.20204926,-97.01897000,NaN
61.20681763,-96.85745000,NaN
61.21158600,-96.72928000,NaN
61.21635437,-96.76193000,NaN
61.22112274,-96.92319000,NaN
61.22589111,-97.12567000,NaN
61.23065948,-96.97810000,NaN
61.23542786,-96.66883000,NaN
61.24019623,-96.80605000,NaN
61.24496460,-96.87518000,NaN
61.24973297,-96.78862000,NaN
61.25450134,-97.02591000,NaN
61.25926971,-97.01106000,NaN
61.26403809,-96.81377000,NaN
61.26880646,-96.78558000,NaN
61.27357483,-96.85681000,NaN
61.27834320,-96.71455000,NaN
61.28311157,-96.82833000,NaN
61.28787994,-96.56209000,NaN
61.29264832,-96.62227000,NaN
61.29741669,-96.82748000,NaN
61.30218506,-96.64761000,NaN
61.30695343,-96.79862000,NaN
61.31172180,-96.96203000,NaN
61.31649017,-96.99268000,NaN
61.32125854,-96.70405000,NaN
61.32602692,-96.90328000,NaN
61.33079529,-96.94453000,NaN
61.33556366,-96.87859000,NaN
61.34033203,-96.82331000,NaN
61.34510040,-96.91129000,NaN
61.34986877,-96.75079000,NaN
61.35463715,-96.91425000,NaN
61.35940552,-96.84686000,NaN
61.36417389,-97.02605000,NaN
61.36894226,-97.02802000,NaN
61.37371063,-96.95741000,NaN
61.37847900,-96.96938000,NaN
61.38324738,-96.86626000,NaN
61.38801575,-96.72808000,NaN
61.39278412,-96.60643000,NaN
61.39755249,-96.67227000,NaN
61.40232086,-96.93678000,NaN
61.40708923,-96.98101000,NaN
61.41185760,-96.73151000,NaN
61.41662598,-96.63757000,NaN
61.42139435,-96.84138000,NaN
61.42616272,-96.80586000,NaN
61.43093109,-96.67592000,NaN
61.43569946,-96.88960000,NaN
61.44046783,-96.76477000,NaN
61.44523621,-96.67597000,NaN
61.45000458,-96.83437000,NaN
61.45477295,-97.01057000,NaN
61.45954132,-96.90530000,NaN
61.46430969,-96.74213000,NaN
61.46907806,-96.58109000,NaN
61.47384644,-96.89059000,NaN
61.47861481,-96.80822000,NaN
61.48338318,-96.70148000,NaN
61.48815155,-96.74301000,NaN
61.49291992,-96.97735000,NaN
61.49768829,-97.07503000,NaN
61.50245667,-96.76447000,NaN
61.50722504,-96.82256000,NaN
61.51199341,-96.71480000,NaN
61.51676178,-96.82910000,NaN
61.52153015,-96.80147000,NaN
61.52629852,-96.71442000,NaN
61.53106689,-96.77244000,NaN
61.53583527,-96.92969000,NaN
61.54060364,-96.84138000,NaN
61.54537201,-96.77622000,NaN
61.55014038,-97.05164000,NaN
61.55490875,-97.10715000,NaN
61.55967712,-97.13499000,NaN
61.56444550,-96.98935000,NaN
61.56921387,-96.95202000,NaN
61.57398224,-96.85551000,NaN
61.57875061,-97.08772000,NaN
61.58351898,-96.83329000,NaN
61.58828735,-96.65334000,NaN
61.59305573,-96.87851000,NaN
61.59782410,-97.05200000,NaN
61.60259247,-96.72503000,NaN
61.60736084,-96.81045000,NaN
61.61212921,-96.91861000,NaN
61.61689758,-96.92902000,NaN
61.62166595,-96.77435000,NaN
61.62643433,-96.83138000,NaN
61.63120270,-96.74718000,NaN
61.63597107,-96.93026000,NaN
61.64073944,-96.63817000,NaN
61.64550781,-96.76221000,NaN
61.65027618,-97.08353000,NaN
61.65504456,-97.00534000,NaN
61.65981293,-97.14498000,NaN
61.66458130,-96.93527000,NaN
61.66934967,-96.84795000,NaN
61.67411804,-96.84583000,NaN
61.67888641,-97.07121000,NaN
61.68365479,-97.08075000,NaN
61.68842316,-96.94224000,NaN
61.69319153,-96.91489000,NaN
61.69795990,-96.79288000,NaN
61.70272827,-97.05133000,NaN
61.70749664,-97.00560000,NaN
61.71226501,-96.75900000,NaN
61.71703339,-97.03732000,NaN
61.72180176,-96.87447000,NaN
61.72657013,-96.96525000,NaN
61.73133850,-96.95886000,NaN
61.73610687,-96.78179000,NaN
61.74087524,-96.98397000,NaN
61.74564362,-97.09065000,NaN
61.75041199,-97.03117000,NaN
61.75518036,-97.09351000,NaN
61.75994873,-96.89872000,NaN
61.76471710,-96.93909000,NaN
61.76948547,-97.17069000,NaN
61.77425385,-96.95694000,NaN
61.77902222,-97.02157000,NaN
61.78379059,-96.80860000,NaN
61.78855896,-96.83317000,NaN
61.79332733,-96.59589000,NaN
61.79809570,-96.62204000,NaN
61.80286407,-96.60286000,NaN
61.80763245,-96.71752000,NaN
61.81240082,-96.66106000,NaN
61.81716919,-96.94995000,NaN
61.82193756,-97.20149000,NaN
61.82670593,-96.94051000,NaN
61.83147430,-96.95782000,NaN
61.83624268,-97.13606000,NaN
61.84101105,-96.90850000,NaN
61.84577942,-96.90295000,NaN
61.85054779,-96.88585000,NaN
61.85531616,-96.94668000,NaN
61.86008453,-97.20287000,NaN
61.86485291,-97.28415000,NaN
61.86962128,-97.14960000,NaN
61.87438965,-97.01628000,NaN
61.87915802,-96.98486000,NaN
61.88392639,-97.14201000,NaN
61.88869476,-97.05979000,NaN
61.89346313,-97.13287000,NaN
61.89823151,-96.99865000,NaN
61.90299988,-96.89352000,NaN
61.90776825,-96.83032000,NaN
61.91253662,-96.80780000,NaN
61.91730499,-96.75067000,NaN
61.92207336,-96.92393000,NaN
61.92684174,-97.12514000,NaN
61.93161011,-97.13515000,NaN
61.93637848,-97.07126000,NaN
61.94114685,-96.82446000,NaN
61.94591522,-96.97189000,NaN
61.95068359,-96.85458000,NaN
61.95545197,-96.70053000,NaN
61.96022034,-96.81698000,NaN
61.96498871,-96.88747000,NaN
61.96975708,-97.17282000,NaN
61.97452545,-97.08093000,NaN
61.97929382,-96.80520000,NaN
61.98406219,-96.86993000,NaN
61.98883057,-96.80370000,NaN
61.99359894,-96.81209000,NaN
61.99836731,-96.92587000,NaN
62.00313568,-96.78406000,NaN
62.00790405,-96.86171000,NaN
62.01267242,-96.82047000,NaN
62.01744080,-96.82954000,NaN
62.02220917,-97.06521000,NaN
62.02697754,-97.11533000,NaN
62.03174591,-96.96350000,NaN
62.03651428,-96.71679000,NaN
62.04128265,-96.77301000,NaN
62.04605103,-96.90488000,NaN
62.05081940,-96.91262000,NaN
62.05558777,-96.73827000,NaN
62.06035614,-96.76506000,NaN
62.06512451,-96.87457000,NaN
62.06989288,-97.15084000,NaN
62.07466125,-97.02134000,NaN
62.07942963,-97.20013000,NaN
62.08419800,-97.35225000,NaN
62.08896637,-97.28990000,NaN
62.09373474,-97.16257000,NaN
62.09850311,-97.03078000,NaN
62.10327148,-96.98083000,NaN
62.10803986,-96.89548000,NaN
62.11280823,-96.88531000,NaN
62.11757660,-97.07341000,NaN
62.12234497,-96.92921000,NaN
62.12711334,-96.82261000,NaN
62.13188171,-96.61182000,NaN
62.13665009,-96.70033000,NaN
62.14141846,-96.85006000,NaN
62.14618683,-97.02311000,NaN
62.15095520,-97.25625000,NaN
62.15572357,-97.05133000,NaN
62.16049194,-97.12937000,NaN
62.16526031,-97.28300000,NaN
62.17002869,-97.25851000,NaN
62.17479706,-97.00352000,NaN
62.17956543,-97.26038000,NaN
62.18433380,-96.98024000,NaN
62.18910217,-96.92410000,NaN
62.19387054,-96.90604000,NaN
62.19863892,-97.07849000,NaN
62.20340729,-97.29730000,NaN
62.20817566,-96.96944000,NaN
62.21294403,-96.77019000,NaN
62.21771240,-96.91873000,NaN
62.22248077,-97.07064000,NaN
62.22724915,-97.19857000,NaN
62.23201752,-97.21622000,NaN
62.23678589,-97.35047000,NaN
62.24155426,-97.19186000,NaN
62.24632263,-96.89668000,NaN
62.25109100,-96.77621000,NaN
62.25585938,-96.78380000,NaN
62.26062775,-96.88597000,NaN
62.26539612,-96.90849000,NaN
62.27016449,-96.93387000,NaN
62.27493286,-96.87096000,NaN
62.27970123,-97.13040000,NaN
62.28446960,-97.10062000,NaN
62.28923798,-96.84315000,NaN
62.29400635,-96.82622000,NaN
62.29877472,-96.93986000,NaN
62.30354309,-97.08323000,NaN
62.30831146,-97.04346000,NaN
62.31307983,-97.06399000,NaN
62.31784821,-97.17128000,NaN
62.32261658,-97.35189000,NaN
62.32738495,-97.31870000,NaN
62.33215332,-97.05112000,NaN
62.33692169,-97.08704000,NaN
62.34169006,-96.96003000,NaN
62.34645844,-96.81525000,NaN
62.35122681,-96.71796000,NaN
62.35599518,-97.22148000,NaN
62.36076355,-97.34913000,NaN
62.36553192,-97.06953000,NaN
62.37030029,-97.09061000,NaN
62.37506866,-97.15424000,NaN
62.37983704,-97.31864000,NaN
62.38460541,-97.34490000,NaN
62.38937378,-97.07110000,NaN
62.39414215,-96.71492000,NaN
62.39891052,-96.88910000,NaN
62.40367889,-96.84354000,NaN
62.40844727,-96.75421000,NaN
62.41321564,-97.01347000,NaN
62.41798401,-97.04475000,NaN
62.42275238,-96.86731000,NaN
62.42752075,-96.86919000,NaN
62.43228912,-97.03925000,NaN
62.43705750,-96.98473000,NaN
62.44182587,-96.99837000,NaN
62.44659424,-96.92696000,NaN
62.45136261,-96.94852000,NaN
62.45613098,-96.82059000,NaN
62.46089935,-97.12627000,NaN
62.46566772,-96.85306000,NaN
62.47043610,-96.97966000,NaN
62.47520447,-96.84075000,NaN
62.47997284,-96.97387000,NaN
62.48474121,-97.06069000,NaN
62.48950958,-96.77938000,NaN
62.49427795,-96.86385000,NaN
62.49904633,-96.87304000,NaN
62.50381470,-97.01725000,NaN
62.50858307,-97.17046000,NaN
62.51335144,-96.97305000,NaN
62.51811981,-97.01219000,NaN
62.52288818,-96.96042000,NaN
62.52765656,-96.91350000,NaN
62.53242493,-97.09228000,NaN
62.53719330,-96.95340000,NaN
62.54196167,-96.81052000,NaN
62.54673004,-96.76720000,NaN
62.55149841,-97.15111000,NaN
62.55626678,-97.11848000,NaN
62.56103516,-97.00360000,NaN
62.56580353,-96.73437000,NaN
62.57057190,-97.22502000,NaN
62.57534027,-97.08342000,NaN
62.58010864,-97.03364000,NaN
62.58487701,-97.07934000,NaN
62.58964539,-97.18624000,NaN
62.59441376,-97.11309000,NaN
62.59918213,-96.80453000,NaN
62.60395050,-96.93835000,NaN
62.60871887,-97.01331000,NaN
62.61348724,-97.07050000,NaN
62.61825562,-96.68943000,NaN
62.62302399,-96.76221000,NaN
62.62779236,-97.10338000,NaN
62.63256073,-96.96554000,NaN
62.63732910,-96.89720000,NaN
62.64209747,-97.00819000,NaN
62.64686584,-97.16487000,NaN
62.65163422,-97.25653000,NaN
62.65640259,-96.97907000,NaN
62.66117096,-97.04911000,NaN
62.66593933,-97.04054000,NaN
62.67070770,-96.95528000,NaN
62.67547607,-96.94927000,NaN
62.68024445,-97.15011000,NaN
62.68501282,-97.02086000,NaN
62.68978119,-96.94608000,NaN
62.69454956,-96.99465000,NaN
62.69931793,-97.09798000,NaN
62.70408630,-96.77285000,NaN
62.70885468,-97.00220000,NaN
62.71362305,-96.89481000,NaN
62.71839142,-97.05489000,NaN
62.72315979,-97.19979000,NaN
62.72792816,-97.07867000,NaN
62.73269653,-97.01688000,NaN
62.73746490,-97.14984000,NaN
62.74223328,-96.84908000,NaN
62.74700165,-96.99412000,NaN
62.75177002,-96.97639000,NaN
62.75653839,-97.05651000,NaN
62.76130676,-97.08756000,NaN
62.76607513,-97.29298000,NaN
62.77084351,-97.21039000,NaN
62.77561188,-97.02435000,NaN
62.78038025,-97.16830000,NaN
62.78514862,-97.06264000,NaN
62.78991699,-97.08228000,NaN
62.79468536,-97.09924000,NaN
62.79945374,-97.02872000,NaN
62.80422211,-97.09010000,NaN
62.80899048,-96.96992000,NaN
62.81375885,-96.96583000,NaN
62.81852722,-97.07273000,NaN
62.82329559,-97.09203000,NaN
62.82806396,-97.06102000,NaN
62.83283234,-96.85789000,NaN
62.83760071,-97.12781000,NaN
62.84236908,-97.10040000,NaN
62.84713745,-97.11441000,NaN
62.85190582,-97.07048000,NaN
62.85667419,-96.98909000,NaN
62.86144257,-96.97446000,NaN
62.86621094,-97.12860000,NaN
62.87097931,-96.79042000,NaN
62.87574768,-96.88615000,NaN
62.88051605,-96.91029000,NaN
62.88528442,-97.06902000,NaN
62.89005280,-97.01840000,NaN
62.89482117,-96.89335000,NaN
62.89958954,-97.00640000,NaN
62.90435791,-96.96436000,NaN
62.90912628,-96.96996000,NaN
62.91389465,-97.14334000,NaN
62.91866302,-97.05321000,NaN
62.92343140,-97.07136000,NaN
62.92819977,-97.01037000,NaN
62.93296814,-97.08432000,NaN
62.93773651,-96.82063000,NaN
62.94250488,-97.03755000,NaN
62.94727325,-97.09061000,NaN
62.95204163,-97.09695000,NaN
62.95681000,-96.95580000,NaN
62.96157837,-97.00635000,NaN
62.96634674,-97.00620000,NaN
62.97111511,-97.12215000,NaN
62.97588348,-97.28179000,NaN
62.98065186,-97.35675000,NaN
62.98542023,-97.11685000,NaN
62.99018860,-97.09008000,NaN
62.99495697,-97.06470000,NaN
62.99972534,-97.05244000,NaN
63.00449371,-96.89816000,NaN
63.00926208,-97.08497000,NaN
63.01403046,-97.03369000,NaN
63.01879883,-97.13485000,NaN
63.02356720,-97.13296000,NaN
63.02833557,-96.98853000,NaN
63.03310394,-96.98538000,NaN
63.03787231,-97.14021000,NaN
63.04264069,-97.30550000,NaN
63.04740906,-97.14439000,NaN
63.05217743,-97.09319000,NaN
63.05694580,-96.85275000,NaN
63.06171417,-97.07291000,NaN
63.06648254,-97.17516000,NaN
63.07125092,-97.25632000,NaN
63.07601929,-97.16848000,NaN
63.08078766,-97.09024000,NaN
63.08555603,-97.03543000,NaN
63.09032440,-97.13145000,NaN
63.09509277,-97.02502000,NaN
63.09986115,-97.22516000,NaN
63.10462952,-97.07628000,NaN
63.10939789,-97.18533000,NaN
63.11416626,-97.39202000,NaN
63.11893463,-97.42267000,NaN
63.12370300,-97.31313000,NaN
63.12847137,-97.09528000,NaN
63.13323975,-97.04556000,NaN
63.13800812,-97.34177000,NaN
63.14277649,-97.28791000,NaN
63.14754486,-97.10908000,NaN
63.15231323,-96.88704000,NaN
63.15708160,-97.03017000,NaN
63.16184998,-97.02943000,NaN
63.16661835,-97.18375000,NaN
63.17138672,-97.35084000,NaN
63.17615509,-97.21777000,NaN
63.18092346,-97.26860000,NaN
63.18569183,-97.08440000,NaN
63.19046021,-96.92142000,NaN
63.19522858,-96.89729000,NaN
63.19999695,-97.18443000,NaN
63.20476532,-97.19880000,NaN
63.20953369,-97.05772000,NaN
63.21430206,-97.12952000,NaN
63.21907043,-97.04377000,NaN
63.22383881,-96.94479000,NaN
63.22860718,-97.11658000,NaN
63.23337555,-97.33823000,NaN
63.23814392,-97.30179000,NaN
63.24291229,-97.25531000,NaN
63.24768066,-97.20090000,NaN
63.25244904,-97.21960000,NaN
63.25721741,-96.95755000,NaN
63.26198578,-96.70620000,NaN
63.26675415,-96.84067000,NaN
63.27152252,-97.00401000,NaN
63.27629089,-97.13555000,NaN
63.28105927,-97.07449000,NaN
63.28582764,-97.24191000,NaN
63.29059601,-97.31775000,NaN
63.29536438,-97.34090000,NaN
63.30013275,-97.17764000,NaN
63.30490112,-96.91050000,NaN
63.30966949,-97.08512000,NaN
63.31443787,-97.11312000,NaN
63.31920624,-96.91824000,NaN
63.32397461,-97.06180000,NaN
63.32874298,-97.31882000,NaN
63.33351135,-97.18035000,NaN
63.33827972,-97.21144000,NaN
63.34304810,-97.30441000,NaN
63.34781647,-97.19015000,NaN
63.35258484,-97.25832000,NaN
63.35735321,-97.41838000,NaN
63.36212158,-97.23736000,NaN
63.36688995,-97.39035000,NaN
63.37165833,-97.37073000,NaN
63.37642670,-97.21700000,NaN
63.38119507,-96.96685000,NaN
63.38596344,-97.01554000,NaN
63.39073181,-97.45601000,NaN
63.39550018,-97.05645000,NaN
63.40026855,-97.17482000,NaN
63.40503693,-97.04266000,NaN
63.40980530,-96.98485000,NaN
63.41457367,-96.91088000,NaN
63.41934204,-96.91615000,NaN
63.42411041,-96.80157000,NaN
63.42887878,-96.91106000,NaN
63.43364716,-97.02524000,NaN
63.43841553,-97.17027000,NaN
63.44318390,-97.13148000,NaN
63.44795227,-97.34045000,NaN
63.45272064,-97.17334000,NaN
63.45748901,-97.19596000,NaN
63.46225739,-96.98486000,NaN
63.46702576,-97.12434000,NaN
63.47179413,-97.04433000,NaN
63.47656250,-97.12746000,NaN
63.48133087,-97.10852000,NaN
63.48609924,-97.03690000,NaN
63.49086761,-97.16100000,NaN
63.49563599,-97.20274000,NaN
63.50040436,-97.16135000,NaN
63.50517273,-97.01145000,NaN
63.50994110,-97.25851000,NaN
63.51470947,-97.30770000,NaN
63.51947784,-97.32703000,NaN
63.52424622,-97.01448000,NaN
63.52901459,-97.04517000,NaN
63.53378296,-97.02853000,NaN
63.53855133,-96.84811000,NaN
63.54331970,-96.77932000,NaN
63.54808807,-97.03466000,NaN
63.55285645,-97.38754000,NaN
63.55762482,-97.44424000,NaN
63.56239319,-96.90388000,NaN
63.56716156,-97.07063000,NaN
63.57192993,-97.13388000,NaN
63.57669830,-97.10152000,NaN
63.58146667,-97.15207000,NaN
63.58623505,-97.08124000,NaN
63.59100342,-97.17295000,NaN
63.59577179,-97.38638000,NaN
63.60054016,-97.23612000,NaN
63.60530853,-96.90679000,NaN
63.61007690,-97.28975000,NaN
63.61484528,-97.20960000,NaN
63.61961365,-97.00178000,NaN
63.62438202,-96.90467000,NaN
63.62915039,-97.09005000,NaN
63.63391876,-97.12030000,NaN
63.63868713,-97.31713000,NaN
63.64345551,-97.00005000,NaN
63.64822388,-97.04192000,NaN
63.65299225,-96.90331000,NaN
63.65776062,-97.26524000,NaN
63.66252899,-96.90771000,NaN
63.66729736,-97.11105000,NaN
63.67206573,-97.16016000,NaN
63.67683411,-97.34873000,NaN
63.68160248,-97.07155000,NaN
63.68637085,-97.10577000,NaN
63.69113922,-97.14603000,NaN
63.69590759,-96.99616000,NaN
63.70067596,-97.12836000,NaN
63.70544434,-96.85623000,NaN
63.71021271,-97.02090000,NaN
63.71498108,-97.05701000,NaN
63.71974945,-97.21731000,NaN
63.72451782,-96.94948000,NaN
63.72928619,-97.15441000,NaN
63.73405457,-97.24107000,NaN
63.73882294,-97.14371000,NaN
63.74359131,-97.15272000,NaN
63.74835968,-97.15687000,NaN
63.75312805,-97.41724000,NaN
63.75789642,-97.44309000,NaN
63.76266479,-97.33878000,NaN
63.76743317,-97.11485000,NaN
63.77220154,-97.04417000,NaN
63.77696991,-97.05347000,NaN
63.78173828,-97.14714000,NaN
63.78650665,-97.05125000,NaN
63.79127502,-97.10535000,NaN
63.79604340,-97.17732000,NaN
63.80081177,-97.17139000,NaN
63.80558014,-97.14366000,NaN
63.81034851,-97.19317000,NaN
63.81511688,-97.09861000,NaN
63.81988525,-97.16115000,NaN
63.82465363,-97.11720000,NaN
63.82942200,-97.31373000,NaN
63.83419037,-97.35148000,NaN
63.83895874,-97.21514000,NaN
63.84372711,-97.30868000,NaN
63.84849548,-97.26282000,NaN
63.85326385,-97.31684000,NaN
63.85803223,-97.15155000,NaN
63.86280060,-97.18591000,NaN
63.86756897,-97.30766000,NaN
63.87233734,-97.11154000,NaN
63.87710571,-96.93710000,NaN
63.88187408,-96.88376000,NaN
