Frequency,Channel A,"BandPass(A,20e6,40e6)"
(MHz),(dBu),(dBu)

61.53583527,-96.97413000,NaN
61.54060364,-97.00610000,NaN
61.54537201,-96.48283000,NaN
61.55014038,-96.76878000,NaN
61.55490875,-97.36785000,NaN
61.55967712,-97.14896000,NaN
61.56444550,-96.77161000,NaN
61.56921387,-96.70582000,NaN
61.57398224,-97.36261000,NaN
61.57875061,-97.30724000,NaN
61.58351898,-96.97008000,NaN
61.58828735,-96.10003000,NaN
61.59305573,-96.37885000,NaN
61.59782410,-96.79820000,NaN
61.60259247,-96.77670000,NaN
61.60736084,-97.09179000,NaN
61.61212921,-96.98402000,NaN
61.61689758,-97.47509000,NaN
61.62166595,-97.03764000,NaN
61.62643433,-97.22598000,NaN
61.63120270,-97.15635000,NaN
61.63597107,-96.98318000,NaN
61.64073944,-97.20102000,NaN
61.64550781,-97.52759000,NaN
61.65027618,-97.60542000,NaN
61.65504456,-97.36360000,NaN
61.65981293,-96.78494000,NaN
61.66458130,-97.12418000,NaN
61.66934967,-97.51452000,NaN
61.67411804,-97.77389000,NaN
61.67888641,-97.08882000,NaN
61.68365479,-96.45506000,NaN
61.68842316,-96.68243000,NaN
61.69319153,-97.07493000,NaN
61.69795990,-97.47591000,NaN
61.70272827,-97.17060000,NaN
61.70749664,-97.11202000,NaN
61.71226501,-97.42086000,NaN
61.71703339,-97.35461000,NaN
61.72180176,-96.61250000,NaN
61.72657013,-96.58292000,NaN
61.73133850,-96.68791000,NaN
61.73610687,-96.78579000,NaN
61.74087524,-96.53178000,NaN
61.74564362,-96.38432000,NaN
61.75041199,-96.12856000,NaN
61.75518036,-96.51488000,NaN
61.75994873,-97.98164000,NaN
61.76471710,-97.16596000,NaN
61.76948547,-97.16678000,NaN
61.77425385,-97.10794000,NaN
61.77902222,-97.00657000,NaN
61.78379059,-97.11954000,NaN
61.78855896,-97.33581000,NaN
61.79332733,-96.99684000,NaN
61.79809570,-97.04847000,NaN
61.80286407,-97.20288000,NaN
61.80763245,-97.38669000,NaN
61.81240082,-97.32768000,NaN
61.81716919,-97.48867000,NaN
61.82193756,-97.53935000,NaN
61.82670593,-97.25886000,NaN
61.83147430,-96.61463000,NaN
61.83624268,-96.64118000,NaN
61.84101105,-96.61653000,NaN
61.84577942,-96.76674000,NaN
61.85054779,-97.15718000,NaN
61.85531616,-96.75356000,NaN
61.86008453,-96.92480000,NaN
61.86485291,-96.44513000,NaN
61.86962128,-97.53072000,NaN
61.87438965,-97.91400000,NaN
61.87915802,-97.47174000,NaN
61.88392639,-96.69366000,NaN
61.88869476,-96.39513000,NaN
61.89346313,-97.00291000,NaN
61.89823151,-97.09525000,NaN
61.90299988,-97.44793000,NaN
61.90776825,-97.15951000,NaN
61.91253662,-97.51193000,NaN
61.91730499,-97.39284000,NaN
61.92207336,-97.54966000,NaN
61.92684174,-97.41146000,NaN
61.93161011,-96.42512000,NaN
61.93637848,-96.98639000,NaN
61.94114685,-96.31643000,NaN
61.94591522,-96.71246000,NaN
61.95068359,-96.74800000,NaN
61.95545197,-96.72172000,NaN
61.96022034,-96.50800000,NaN
61.96498871,-96.59681000,NaN
61.96975708,-96.77795000,NaN
61.97452545,-97.34117000,NaN
61.97929382,-96.94102000,NaN
61.98406219,-97.42537000,NaN
61.98883057,-97.21720000,NaN
61.99359894,-97.51038000,NaN
61.99836731,-96.94366000,NaN
62.00313568,-97.27805000,NaN
62.00790405,-96.60860000,NaN
62.01267242,-96.20446000,NaN
62.01744080,-96.76108000,NaN
62.02220917,-96.59379000,NaN
62.02697754,-97.27885000,NaN
62.03174591,-97.24997000,NaN
62.03651428,-96.73935000,NaN
62.04128265,-97.02188000,NaN
62.04605103,-97.07546000,NaN
62.05081940,-96.89725000,NaN
62.05558777,-96.54303000,NaN
62.06035614,-97.01560000,NaN
62.06512451,-96.93190000,NaN
62.06989288,-97.62195000,NaN
62.07466125,-97.12589000,NaN
62.07942963,-96.40232000,NaN
62.08419800,-97.08039000,NaN
62.08896637,-97.26166000,NaN
62.09373474,-97.68479000,NaN
62.09850311,-97.09477000,NaN
62.10327148,-97.21387000,NaN
62.10803986,-96.90619000,NaN
62.11280823,-96.98756000,NaN
62.11757660,-97.35911000,NaN
62.12234497,-97.64784000,NaN
62.12711334,-96.97546000,NaN
62.13188171,-96.87627000,NaN
62.13665009,-97.92643000,NaN
62.14141846,-97.48580000,NaN
62.14618683,-97.32005000,NaN
62.15095520,-97.69588000,NaN
62.15572357,-97.11299000,NaN
62.16049194,-97.05977000,NaN
62.16526031,-97.26545000,NaN
62.17002869,-97.18116000,NaN
62.17479706,-96.08639000,NaN
62.17956543,-96.13307000,NaN
62.18433380,-96.53542000,NaN
62.18910217,-97.14388000,NaN
62.19387054,-96.84987000,NaN
62.19863892,-96.92784000,NaN
62.20340729,-96.65287000,NaN
62.20817566,-97.21745000,NaN
62.21294403,-97.10773000,NaN
62.21771240,-97.16551000,NaN
62.22248077,-97.18600000,NaN
62.22724915,-96.91743000,NaN
62.23201752,-96.50418000,NaN
62.23678589,-96.52869000,NaN
62.24155426,-96.88319000,NaN
62.24632263,-97.52921000,NaN
62.25109100,-97.41167000,NaN
62.25585938,-96.71487000,NaN
62.26062775,-96.87787000,NaN
62.26539612,-97.09686000,NaN
62.27016449,-96.94172000,NaN
62.27493286,-96.82993000,NaN
62.27970123,-96.83189000,NaN
62.28446960,-96.97386000,NaN
62.28923798,-96.55926000,NaN
62.29400635,-96.54364000,NaN
62.29877472,-96.52698000,NaN
62.30354309,-96.96063000,NaN
62.30831146,-96.72556000,NaN
62.31307983,-96.95690000,NaN
62.31784821,-96.67103000,NaN
62.32261658,-96.44041000,NaN
62.32738495,-96.53717000,NaN
62.33215332,-96.31228000,NaN
62.33692169,-96.90157000,NaN
62.34169006,-97.09927000,NaN
62.34645844,-97.29443000,NaN
62.35122681,-96.95378000,NaN
62.35599518,-97.09949000,NaN
62.36076355,-96.85938000,NaN
62.36553192,-97.08237000,NaN
62.37030029,-97.88655000,NaN
62.37506866,-97.21523000,NaN
62.37983704,-96.97730000,NaN
62.38460541,-96.83930000,NaN
62.38937378,-97.10812000,NaN
62.39414215,-97.25649000,NaN
62.39891052,-97.08287000,NaN
62.40367889,-97.05951000,NaN
62.40844727,-97.17583000,NaN
62.41321564,-97.33532000,NaN
62.41798401,-97.59388000,NaN
62.42275238,-98.18481000,NaN
62.42752075,-97.45858000,NaN
62.43228912,-96.66127000,NaN
62.43705750,-97.18307000,NaN
62.44182587,-97.75908000,NaN
62.44659424,-97.54453000,NaN
62.45136261,-96.77463000,NaN
62.45613098,-97.61465000,NaN
62.46089935,-97.63455000,NaN
62.46566772,-97.38068000,NaN
62.47043610,-98.05681000,NaN
62.47520447,-96.58804000,NaN
62.47997284,-96.82414000,NaN
62.48474121,-96.76677000,NaN
62.48950958,-96.96626000,NaN
62.49427795,-97.08897000,NaN
62.49904633,-97.31080000,NaN
62.50381470,-96.99477000,NaN
62.50858307,-97.22641000,NaN
62.51335144,-97.67655000,NaN
62.51811981,-97.04204000,NaN
62.52288818,-97.50278000,NaN
62.52765656,-96.94588000,NaN
62.53242493,-96.76511000,NaN
62.53719330,-96.54933000,NaN
62.54196167,-97.49311000,NaN
62.54673004,-97.78696000,NaN
62.55149841,-97.35563000,NaN
62.55626678,-97.25184000,NaN
62.56103516,-97.40652000,NaN
62.56580353,-96.95698000,NaN
62.57057190,-96.62826000,NaN
62.57534027,-96.15066000,NaN
62.58010864,-97.17083000,NaN
62.58487701,-98.33106000,NaN
62.58964539,-97.81416000,NaN
62.59441376,-97.47854000,NaN
62.59918213,-97.47913000,NaN
62.60395050,-97.14687000,NaN
62.60871887,-96.77613000,NaN
62.61348724,-97.14148000,NaN
62.61825562,-96.96924000,NaN
62.62302399,-97.62901000,NaN
62.62779236,-97.12832000,NaN
62.63256073,-97.02293000,NaN
62.63732910,-97.35723000,NaN
62.64209747,-97.07274000,NaN
62.64686584,-97.14738000,NaN
62.65163422,-96.70344000,NaN
62.65640259,-96.84906000,NaN
62.66117096,-97.13977000,NaN
62.66593933,-97.04257000,NaN
62.67070770,-97.22474000,NaN
62.67547607,-96.93047000,NaN
62.68024445,-97.50547000,NaN
62.68501282,-96.96104000,NaN
62.68978119,-96.74387000,NaN
62.69454956,-97.06809000,NaN
62.69931793,-97.09050000,NaN
62.70408630,-96.74440000,NaN
62.70885468,-97.18851000,NaN
62.71362305,-96.96456000,NaN
62.71839142,-96.45879000,NaN
62.72315979,-96.65747000,NaN
62.72792816,-97.22219000,NaN
62.73269653,-97.04111000,NaN
62.73746490,-97.49484000,NaN
62.74223328,-96.75932000,NaN
62.74700165,-96.43868000,NaN
62.75177002,-96.57220000,NaN
62.75653839,-96.43005000,NaN
62.76130676,-97.06184000,NaN
62.76607513,-96.42678000,NaN
62.77084351,-96.54846000,NaN
62.77561188,-97.60576000,NaN
62.78038025,-97.37462000,NaN
62.78514862,-97.44394000,NaN
62.78991699,-97.11370000,NaN
62.79468536,-97.33882000,NaN
62.79945374,-97.19083000,NaN
62.80422211,-97.05846000,NaN
62.80899048,-97.52663000,NaN
62.81375885,-97.73012000,NaN
62.81852722,-97.25469000,NaN
62.82329559,-96.58778000,NaN
62.82806396,-97.24827000,NaN
62.83283234,-97.49852000,NaN
62.83760071,-96.60974000,NaN
62.84236908,-96.44492000,NaN
62.84713745,-97.59144000,NaN
62.85190582,-97.29981000,NaN
62.85667419,-96.84808000,NaN
62.86144257,-96.22448000,NaN
62.86621094,-96.53615000,NaN
62.87097931,-97.66670000,NaN
62.87574768,-97.49196000,NaN
62.88051605,-97.93915000,NaN
62.88528442,-97.29362000,NaN
62.89005280,-96.77378000,NaN
62.89482117,-98.07211000,NaN
62.89958954,-97.11861000,NaN
62.90435791,-97.14847000,NaN
62.90912628,-96.67683000,NaN
62.91389465,-96.68031000,NaN
62.91866302,-96.96327000,NaN
62.92343140,-96.51229000,NaN
62.92819977,-96.40957000,NaN
62.93296814,-97.02348000,NaN
62.93773651,-97.32011000,NaN
62.94250488,-97.90401000,NaN
62.94727325,-97.47108000,NaN
62.95204163,-97.15325000,NaN
62.95681000,-96.51105000,NaN
62.96157837,-97.53640000,NaN
62.96634674,-97.28028000,NaN
62.97111511,-98.11941000,NaN
62.97588348,-98.03024000,NaN
62.98065186,-97.78717000,NaN
62.98542023,-97.76854000,NaN
62.99018860,-97.52653000,NaN
62.99495697,-97.05641000,NaN
62.99972534,-96.87754000,NaN
63.00449371,-96.73093000,NaN
63.00926208,-97.29035000,NaN
63.01403046,-97.39172000,NaN
63.01879883,-98.06049000,NaN
63.02356720,-96.94656000,NaN
63.02833557,-96.65715000,NaN
63.03310394,-97.19672000,NaN
63.03787231,-97.19765000,NaN
63.04264069,-97.15474000,NaN
63.04740906,-96.91218000,NaN
63.05217743,-96.84595000,NaN
63.05694580,-96.86201000,NaN
63.06171417,-97.56409000,NaN
63.06648254,-97.42288000,NaN
63.07125092,-97.48985000,NaN
63.07601929,-97.71406000,NaN
63.08078766,-97.51385000,NaN
63.08555603,-96.86494000,NaN
63.09032440,-96.90355000,NaN
63.09509277,-97.58575000,NaN
63.09986115,-97.06778000,NaN
63.10462952,-96.48663000,NaN
63.10939789,-96.44376000,NaN
63.11416626,-96.88550000,NaN
63.11893463,-96.94797000,NaN
63.12370300,-96.48501000,NaN
63.12847137,-96.87300000,NaN
63.13323975,-96.75736000,NaN
63.13800812,-97.08608000,NaN
63.14277649,-96.79890000,NaN
63.14754486,-96.59550000,NaN
63.15231323,-97.81370000,NaN
63.15708160,-97.53213000,NaN
63.16184998,-96.48301000,NaN
63.16661835,-96.72286000,NaN
63.17138672,-97.63472000,NaN
63.17615509,-97.18839000,NaN
63.18092346,-97.22150000,NaN
63.18569183,-97.42290000,NaN
63.19046021,-97.52707000,NaN
63.19522858,-96.77760000,NaN
63.19999695,-97.74881000,NaN
63.20476532,-98.12783000,NaN
63.20953369,-97.13705000,NaN
63.21430206,-97.00969000,NaN
63.21907043,-96.45285000,NaN
63.22383881,-96.58163000,NaN
63.22860718,-96.59273000,NaN
63.23337555,-96.63634000,NaN
63.23814392,-97.06830000,NaN
63.24291229,-97.23418000,NaN
63.24768066,-97.69598000,NaN
63.25244904,-97.73149000,NaN
63.25721741,-97.51380000,NaN
63.26198578,-97.98179000,NaN
63.26675415,-96.74111000,NaN
63.27152252,-96.49506000,NaN
63.27629089,-97.69650000,NaN
63.28105927,-97.61459000,NaN
63.28582764,-97.63328000,NaN
63.29059601,-97.60560000,NaN
63.29536438,-97.60430000,NaN
63.30013275,-96.99628000,NaN
63.30490112,-97.61842000,NaN
63.30966949,-97.62147000,NaN
63.31443787,-97.54654000,NaN
63.31920624,-97.40889000,NaN
63.32397461,-96.54209000,NaN
63.32874298,-96.88870000,NaN
63.33351135,-97.89449000,NaN
63.33827972,-97.89075000,NaN
63.34304810,-96.73206000,NaN
63.34781647,-96.09043000,NaN
63.35258484,-96.50399000,NaN
63.35735321,-97.01585000,NaN
63.36212158,-96.83704000,NaN
63.36688995,-97.18153000,NaN
63.37165833,-96.91911000,NaN
63.37642670,-97.44293000,NaN
63.38119507,-97.29083000,NaN
63.38596344,-97.34090000,NaN
63.39073181,-97.36274000,NaN
63.39550018,-97.87771000,NaN
63.40026855,-97.84505000,NaN
63.40503693,-97.86060000,NaN
63.40980530,-97.22980000,NaN
63.41457367,-97.62885000,NaN
63.41934204,-97.12144000,NaN
63.42411041,-96.94308000,NaN
63.42887878,-97.03497000,NaN
63.43364716,-97.23834000,NaN
63.43841553,-97.07896000,NaN
63.44318390,-96.92816000,NaN
63.44795227,-97.22230000,NaN
63.45272064,-97.70813000,NaN
63.45748901,-97.29653000,NaN
63.46225739,-97.49112000,NaN
63.46702576,-97.96922000,NaN
63.47179413,-97.79930000,NaN
63.47656250,-97.13255000,NaN
63.48133087,-97.22265000,NaN
63.48609924,-97.48416000,NaN
63.49086761,-97.45478000,NaN
63.49563599,-96.81077000,NaN
63.50040436,-97.19619000,NaN
63.50517273,-96.84888000,NaN
63.50994110,-96.43960000,NaN
63.51470947,-96.62666000,NaN
63.51947784,-97.52994000,NaN
63.52424622,-97.51918000,NaN
63.52901459,-97.68564000,NaN
63.53378296,-96.74422000,NaN
63.53855133,-96.67275000,NaN
63.54331970,-97.23714000,NaN
63.54808807,-96.94496000,NaN
63.55285645,-96.38861000,NaN
63.55762482,-96.81460000,NaN
63.56239319,-96.73694000,NaN
63.56716156,-97.39303000,NaN
63.57192993,-97.58823000,NaN
63.57669830,-97.74197000,NaN
63.58146667,-97.28268000,NaN
63.58623505,-96.94890000,NaN
63.59100342,-96.94843000,NaN
63.59577179,-96.78082000,NaN
63.60054016,-96.55196000,NaN
63.60530853,-97.17741000,NaN
63.61007690,-96.81163000,NaN
63.61484528,-96.45648000,NaN
63.61961365,-96.80956000,NaN
63.62438202,-97.65448000,NaN
63.62915039,-97.16506000,NaN
63.63391876,-97.06136000,NaN
63.63868713,-97.39972000,NaN
63.64345551,-96.79192000,NaN
63.64822388,-96.26580000,NaN
63.65299225,-97.14651000,NaN
63.65776062,-97.08191000,NaN
63.66252899,-97.26688000,NaN
63.66729736,-96.65980000,NaN
63.67206573,-96.79891000,NaN
63.67683411,-97.09746000,NaN
63.68160248,-97.11314000,NaN
63.68637085,-97.17285000,NaN
63.69113922,-97.31956000,NaN
63.69590759,-96.69378000,NaN
63.70067596,-96.52615000,NaN
63.70544434,-97.54704000,NaN
63.71021271,-96.70894000,NaN
63.71498108,-96.88382000,NaN
63.71974945,-97.47925000,NaN
63.72451782,-97.21918000,NaN
63.72928619,-97.54038000,NaN
63.73405457,-97.17876000,NaN
63.73882294,-97.20255000,NaN
63.74359131,-96.92014000,NaN
63.74835968,-97.04410000,NaN
63.75312805,-96.86748000,NaN
63.75789642,-97.27106000,NaN
63.76266479,-97.40556000,NaN
63.76743317,-97.24227000,NaN
63.77220154,-97.13963000,NaN
63.77696991,-97.00280000,NaN
63.78173828,-97.25205000,NaN
63.78650665,-96.99852000,NaN
63.79127502,-96.55610000,NaN
63.79604340,-97.54600000,NaN
63.80081177,-97.22094000,NaN
63.80558014,-96.83552000,NaN
63.81034851,-97.71209000,NaN
63.81511688,-97.41179000,NaN
63.81988525,-97.69201000,NaN
63.82465363,-98.53591000,NaN
63.82942200,-96.84816000,NaN
63.83419037,-96.56353000,NaN
63.83895874,-97.34676000,NaN
63.84372711,-97.79819000,NaN
63.84849548,-97.72726000,NaN
63.85326385,-97.76175000,NaN
63.85803223,-98.04692000,NaN
63.86280060,-96.91705000,NaN
63.86756897,-96.82259000,NaN
63.87233734,-97.20978000,NaN
63.87710571,-97.21258000,NaN
63.88187408,-96.88730000,NaN
63.88664246,-97.39484000,NaN
63.89141083,-96.69763000,NaN
63.89617920,-97.24335000,NaN
63.90094757,-96.46317000,NaN
63.90571594,-96.98183000,NaN
63.91048431,-96.86137000,NaN
63.91525269,-97.48384000,NaN
63.92002106,-98.11890000,NaN
63.92478943,-97.97049000,NaN
63.92955780,-97.08900000,NaN
63.93432617,-96.83016000,NaN
63.93909454,-97.85792000,NaN
63.94386292,-97.83956000,NaN
63.94863129,-97.24632000,NaN
63.95339966,-96.93513000,NaN
63.95816803,-97.11085000,NaN
63.96293640,-97.45339000,NaN
63.96770477,-97.66104000,NaN
63.97247314,-97.22564000,NaN
63.97724152,-97.90563000,NaN
63.98200989,-97.55684000,NaN
63.98677826,-97.73254000,NaN
63.99154663,-97.25572000,NaN
63.99631500,-97.56116000,NaN
64.00108337,-96.55286000,NaN
64.00585175,-96.39164000,NaN
64.01062012,-97.22058000,NaN
64.01538849,-97.33260000,NaN
64.02015686,-96.85007000,NaN
64.02492523,-96.62467000,NaN
64.02969360,-97.52113000,NaN
64.03446198,-97.62762000,NaN
64.03923035,-97.38847000,NaN
64.04399872,-97.25284000,NaN
64.04876709,-98.12509000,NaN
64.05353546,-97.89725000,NaN
64.05830383,-97.89286000,NaN
64.06307220,-97.34240000,NaN
64.06784058,-96.96774000,NaN
64.07260895,-97.12071000,NaN
64.07737732,-96.95236000,NaN
64.08214569,-97.35389000,NaN
64.08691406,-97.18499000,NaN
64.09168243,-96.95245000,NaN
64.09645081,-97.75420000,NaN
64.10121918,-97.59951000,NaN
64.10598755,-97.29924000,NaN
64.11075592,-97.88898000,NaN
64.11552429,-98.58764000,NaN
64.12029266,-97.17782000,NaN
64.12506104,-97.20561000,NaN
64.12982941,-97.30650000,NaN
64.13459778,-97.05080000,NaN
64.13936615,-97.16578000,NaN
64.14413452,-97.03005000,NaN
64.14890289,-96.87209000,NaN
64.15367126,-97.00327000,NaN
64.15843964,-97.27879000,NaN
64.16320801,-97.14855000,NaN
64.16797638,-96.88845000,NaN
64.17274475,-96.86697000,NaN
64.17751312,-97.46092000,NaN
64.18228149,-97.34402000,NaN
64.18704987,-97.60053000,NaN
64.19181824,-97.63567000,NaN
64.19658661,-97.34561000,NaN
64.20135498,-97.71259000,NaN
64.20612335,-97.21889000,NaN
64.21089172,-97.54140000,NaN
64.21566010,-97.85452000,NaN
64.22042847,-97.35154000,NaN
64.22519684,-97.16773000,NaN
64.22996521,-98.28306000,NaN
64.23473358,-97.17888000,NaN
64.23950195,-97.58866000,NaN
64.24427032,-97.58744000,NaN
64.24903870,-97.85390000,NaN
64.25380707,-98.14182000,NaN
64.25857544,-97.85717000,NaN
64.26334381,-97.75766000,NaN
64.26811218,-97.90246000,NaN
64.27288055,-97.38618000,NaN
64.27764893,-97.51796000,NaN
64.28241730,-97.59032000,NaN
64.28718567,-97.69426000,NaN
64.29195404,-97.33688000,NaN
64.29672241,-97.95689000,NaN
64.30149078,-97.22536000,NaN
64.30625916,-97.45353000,NaN
64.31102753,-97.60527000,NaN
64.31579590,-97.04781000,NaN
64.32056427,-97.13315000,NaN
64.32533264,-97.04462000,NaN
64.33010101,-97.52537000,NaN
64.33486938,-97.15166000,NaN
64.33963776,-97.37793000,NaN
64.34440613,-96.81334000,NaN
64.34917450,-96.97426000,NaN
64.35394287,-97.87612000,NaN
64.35871124,-97.58775000,NaN
64.36347961,-97.64515000,NaN
64.36824799,-97.29884000,NaN
64.37301636,-97.59256000,NaN
64.37778473,-97.96625000,NaN
64.38255310,-97.56413000,NaN
64.38732147,-97.51534000,NaN
64.39208984,-97.09872000,NaN
64.39685822,-96.77599000,NaN
64.40162659,-96.74380000,NaN
64.40639496,-96.94257000,NaN
64.41116333,-97.27083000,NaN
64.41593170,-97.60735000,NaN
64.42070007,-97.86266000,NaN
64.42546844,-97.59286000,NaN
64.43023682,-96.82245000,NaN
64.43500519,-96.81600000,NaN
64.43977356,-96.83163000,NaN
64.44454193,-97.36633000,NaN
64.44931030,-97.61537000,NaN
64.45407867,-97.31152000,NaN
64.45884705,-97.22263000,NaN
64.46361542,-97.86255000,NaN
64.46838379,-97.15891000,NaN
64.47315216,-97.26473000,NaN
64.47792053,-96.62756000,NaN
64.48268890,-96.91653000,NaN
64.48745728,-97.51478000,NaN
64.49222565,-97.83615000,NaN
64.49699402,-96.79636000,NaN
64.50176239,-97.43985000,NaN
64.50653076,-97.57591000,NaN
64.51129913,-97.66023000,NaN
64.51606750,-97.54620000,NaN
64.52083588,-97.30981000,NaN
64.52560425,-97.99504000,NaN
64.53037262,-97.56915000,NaN
64.53514099,-97.18867000,NaN
64.53990936,-96.81388000,NaN
64.54467773,-96.76334000,NaN
64.54944611,-96.84737000,NaN
64.55421448,-96.64601000,NaN
64.55898285,-97.29659000,NaN
64.56375122,-98.27517000,NaN
64.56851959,-97.41758000,NaN
64.57328796,-97.38030000,NaN
64.57805634,-97.83179000,NaN
64.58282471,-98.15596000,NaN
64.58759308,-97.76010000,NaN
64.59236145,-97.76955000,NaN
64.59712982,-97.53609000,NaN
64.60189819,-97.16505000,NaN
64.60666656,-97.27853000,NaN
64.61143494,-97.45824000,NaN
64.61620331,-97.51831000,NaN
64.62097168,-96.88809000,NaN
64.62574005,-96.52634000,NaN
64.63050842,-96.72105000,NaN
64.63527679,-97.98022000,NaN
64.64004517,-97.76100000,NaN
64.64481354,-97.69490000,NaN
64.64958191,-97.71887000,NaN
64.65435028,-97.17292000,NaN
64.65911865,-97.28191000,NaN
64.66388702,-97.05419000,NaN
64.66865540,-97.35796000,NaN
64.67342377,-97.71401000,NaN
64.67819214,-97.52782000,NaN
64.68296051,-97.28941000,NaN
64.68772888,-97.69683000,NaN
64.69249725,-97.69173000,NaN
64.69726563,-97.16255000,NaN
64.70203400,-97.21787000,NaN
64.70680237,-97.52956000,NaN
64.71157074,-96.97117000,NaN
64.71633911,-97.33602000,NaN
64.72110748,-97.56118000,NaN
64.72587585,-97.89841000,NaN
64.73064423,-97.33395000,NaN
64.73541260,-96.98876000,NaN
64.74018097,-97.20477000,NaN
64.74494934,-96.86844000,NaN
64.74971771,-97.28812000,NaN
64.75448608,-97.59046000,NaN
64.75925446,-97.32931000,NaN
64.76402283,-97.40894000,NaN
64.76879120,-97.17554000,NaN
64.77355957,-98.35470000,NaN
64.77832794,-97.84135000,NaN
64.78309631,-98.03874000,NaN
64.78786469,-97.63354000,NaN
64.79263306,-97.69425000,NaN
64.79740143,-97.43216000,NaN
64.80216980,-97.07067000,NaN
64.80693817,-96.70741000,NaN
64.81170654,-97.38410000,NaN
64.81647491,-97.34107000,NaN
64.82124329,-97.87866000,NaN
64.82601166,-97.85654000,NaN
64.83078003,-97.39291000,NaN
64.83554840,-98.11509000,NaN
64.84031677,-97.89368000,NaN
64.84508514,-98.18346000,NaN
64.84985352,-97.87218000,NaN
64.85462189,-98.18674000,NaN
64.85939026,-97.69881000,NaN
64.86415863,-97.28188000,NaN
64.86892700,-97.31863000,NaN
64.87369537,-97.50937000,NaN
64.87846375,-97.59093000,NaN
64.88323212,-97.40929000,NaN
64.88800049,-97.27393000,NaN
64.89276886,-97.82560000,NaN
64.89753723,-98.08957000,NaN
64.90230560,-97.69446000,NaN
64.90707397,-97.57117000,NaN
64.91184235,-97.12657000,NaN
64.91661072,-96.82202000,NaN
64.92137909,-96.97397000,NaN
64.92614746,-97.34495000,NaN
64.93091583,-97.54659000,NaN
64.93568420,-96.88188000,NaN
64.94045258,-97.25017000,NaN
64.94522095,-97.79469000,NaN
64.94998932,-97.90273000,NaN
64.95475769,-97.67878000,NaN
64.95952606,-97.43044000,NaN
64.96429443,-97.43124000,NaN
64.96906281,-96.90781000,NaN
64.97383118,-97.22147000,NaN
64.97859955,-97.40748000,NaN
64.98336792,-98.04111000,NaN
64.98813629,-98.78874000,NaN
64.99290466,-97.75810000,NaN
64.99767303,-97.53273000,NaN
65.00244141,-97.01477000,NaN
65.00720978,-96.93714000,NaN
65.01197815,-97.88450000,NaN
65.01674652,-97.54469000,NaN
65.02151489,-97.68582000,NaN
65.02628326,-98.17225000,NaN
65.03105164,-97.75002000,NaN
65.03582001,-97.41567000,NaN
65.04058838,-97.08543000,NaN
65.04535675,-96.98377000,NaN
65.05012512,-97.25605000,NaN
65.05489349,-97.22140000,NaN
65.05966187,-96.97293000,NaN
65.06443024,-97.06876000,NaN
65.06919861,-97.04881000,NaN
65.07396698,-97.53638000,NaN
65.07873535,-97.41572000,NaN
65.08350372,-97.26758000,NaN
65.08827209,-97.43541000,NaN
65.09304047,-97.66547000,NaN
65.09780884,-97.65309000,NaN
65.10257721,-97.76734000,NaN
65.10734558,-98.25517000,NaN
65.11211395,-98.47518000,NaN
65.11688232,-97.29492000,NaN
65.12165070,-97.80100000,NaN
65.12641907,-97.22298000,NaN
65.13118744,-97.47123000,NaN
65.13595581,-97.61303000,NaN
65.14072418,-97.57970000,NaN
65.14549255,-97.99854000,NaN
65.15026093,-97.62227000,NaN
65.15502930,-97.99307000,NaN
65.15979767,-97.56173000,NaN
65.16456604,-97.26972000,NaN
65.16933441,-97.01648000,NaN
65.17410278,-97.02507000,NaN
65.17887115,-97.37719000,NaN
65.18363953,-97.24690000,NaN
65.18840790,-97.01386000,NaN
65.19317627,-97.25517000,NaN
65.19794464,-97.30402000,NaN
65.20271301,-97.35436000,NaN
65.20748138,-97.85210000,NaN
65.21224976,-98.42844000,NaN
65.21701813,-97.73308000,NaN
65.22178650,-98.15993000,NaN
65.22655487,-97.79115000,NaN
65.23132324,-97.73904000,NaN
65.23609161,-98.10607000,NaN
65.24085999,-97.22142000,NaN
65.24562836,-97.61942000,NaN
65.25039673,-98.09769000,NaN
65.25516510,-97.66196000,NaN
65.25993347,-98.08901000,NaN
65.26470184,-98.24043000,NaN
65.26947021,-97.37753000,NaN
65.27423859,-96.93165000,NaN
65.27900696,-96.41995000,NaN
65.28377533,-96.65251000,NaN
65.28854370,-97.79447000,NaN
65.29331207,-98.23114000,NaN
65.29808044,-97.06224000,NaN
65.30284882,-97.17216000,NaN
65.30761719,-97.92378000,NaN
65.31238556,-98.87972000,NaN
65.31715393,-97.85017000,NaN
65.32192230,-97.85104000,NaN
65.32669067,-98.05042000,NaN
65.33145905,-97.55698000,NaN
65.33622742,-97.92806000,NaN
65.34099579,-97.49210000,NaN
65.34576416,-97.61939000,NaN
65.35053253,-97.15755000,NaN
65.35530090,-97.53053000,NaN
65.36006927,-97.84756000,NaN
65.36483765,-98.27478000,NaN
65.36960602,-97.97455000,NaN
65.37437439,-97.23205000,NaN
65.37914276,-96.64511000,NaN
65.38391113,-97.41234000,NaN
65.38867950,-96.85265000,NaN
65.39344788,-97.13058000,NaN
65.39821625,-96.86855000,NaN
65.40298462,-97.09182000,NaN
65.40775299,-97.52944000,NaN
65.41252136,-97.60911000,NaN
65.41728973,-97.77162000,NaN
65.42205811,-97.48524000,NaN
65.42682648,-97.82952000,NaN
65.43159485,-97.54472000,NaN
65.43636322,-97.05307000,NaN
65.44113159,-96.80704000,NaN
